infected_strain,tested_strain,log_titer,tested_year,infected_year,year_diff
VI/3C/75,NL/126/93,NA,1993,1975,18
VI/3C/75,NL/165/93,NA,1993,1975,18
VI/3C/75,NL/179/93,NA,1993,1975,18
VI/3C/75,PA/287/93,NA,1993,1975,18
VI/3C/75,SG/6/93,NA,1993,1975,18
VI/3C/75,YA/56/93,NA,1993,1975,18
VI/3C/75,YA/61/93,NA,1993,1975,18
VI/3C/75,YA/62/93,NA,1993,1975,18
VI/3C/75,NL/399/93,NA,1993,1975,18
VI/3C/75,SD/9/93,0,1993,1975,18
VI/3C/75,LY/672/93,NA,1993,1975,18
VI/3C/75,LY/1803/93,NA,1993,1975,18
VI/3C/75,NL/357/93,NA,1993,1975,18
VI/3C/75,NL/371/93,NA,1993,1975,18
VI/3C/75,NL/372/93,NA,1993,1975,18
VI/3C/75,NL/398/93,NA,1993,1975,18
VI/3C/75,NL/440/93,NA,1993,1975,18
VI/3C/75,OS/2219/93,NA,1993,1975,18
VI/3C/75,OS/2352/93,NA,1993,1975,18
VI/3C/75,ST/20/93,NA,1993,1975,18
VI/3C/75,VI/104/93,NA,1993,1975,18
VI/3C/75,WE/59/93,NA,1993,1975,18
VI/3C/75,SP/19/93,NA,1993,1975,18
VI/3C/75,LY/1815/93,NA,1993,1975,18
VI/3C/75,LY/22686/93,NA,1993,1975,18
VI/3C/75,LY/23602/93,NA,1993,1975,18
VI/3C/75,SP/3/93,NA,1993,1975,18
VI/3C/75,HK/1/94,NA,1994,1975,19
VI/3C/75,HK/2/94,NA,1994,1975,19
VI/3C/75,HK/55/94,NA,1994,1975,19
VI/3C/75,HK/56/94,NA,1994,1975,19
VI/3C/75,SA/15/94,NA,1994,1975,19
VI/3C/75,SA/25/94,NA,1994,1975,19
VI/3C/75,GD/25/93,NA,1993,1975,18
VI/3C/75,SL/142/93,NA,1993,1975,18
VI/3C/75,SL/160/93,NA,1993,1975,18
VI/3C/75,EN/7/94,NA,1994,1975,19
VI/3C/75,JO/33/94,0,1994,1975,19
VI/3C/75,FI/338/95,NA,1995,1975,20
VI/3C/75,ST/506/95,NA,1995,1975,20
VI/3C/75,JO/47/94,NA,1994,1975,19
VI/3C/75,GE/A9509/95,NA,1995,1975,20
VI/3C/75,HK/32/95,NA,1995,1975,20
VI/3C/75,GE/6447/91,NA,1991,1975,16
VI/3C/75,LY/1189/91,NA,1991,1975,16
VI/3C/75,LY/1276/91,NA,1991,1975,16
VI/3C/75,LY/1337/91,NA,1991,1975,16
VI/3C/75,LY/1373/91,NA,1991,1975,16
VI/3C/75,LY/1594/91,NA,1991,1975,16
VI/3C/75,LY/23672/91,NA,1991,1975,16
VI/3C/75,LY/24103/91,NA,1991,1975,16
VI/3C/75,LY/24222/91,NA,1991,1975,16
VI/3C/75,ST/20/91,NA,1991,1975,16
VI/3C/75,FI/218/92,NA,1992,1975,17
VI/3C/75,GE/5113/92,NA,1992,1975,17
VI/3C/75,HO/56798/92,NA,1992,1975,17
VI/3C/75,HO/56829/92,NA,1992,1975,17
VI/3C/75,HO/56941/92,NA,1992,1975,17
VI/3C/75,OV/31/92,NA,1992,1975,17
VI/3C/75,NI/3126/92,NA,1992,1975,17
VI/3C/75,NL/823/92,NA,1992,1975,17
VI/3C/75,PA/320/92,NA,1992,1975,17
VI/3C/75,PA/325/92,NA,1992,1975,17
VI/3C/75,PA/407/92,NA,1992,1975,17
VI/3C/75,PA/417/92,NA,1992,1975,17
VI/3C/75,PA/424/92,NA,1992,1975,17
VI/3C/75,PA/457/92,NA,1992,1975,17
VI/3C/75,PA/490/92,NA,1992,1975,17
VI/3C/75,PA/512/92,NA,1992,1975,17
VI/3C/75,PA/548/92,NA,1992,1975,17
VI/3C/75,PA/564/92,NA,1992,1975,17
VI/3C/75,PA/597/92,NA,1992,1975,17
VI/3C/75,RD/100540/92,NA,1992,1975,17
VI/3C/75,ST/8/92,NA,1992,1975,17
VI/3C/75,FI/339/95,NA,1995,1975,20
VI/3C/75,HK/3/95,NA,1995,1975,20
VI/3C/75,FI/381/95,NA,1995,1975,20
VI/3C/75,HK/38/95,NA,1995,1975,20
VI/3C/75,HK/49/95,NA,1995,1975,20
VI/3C/75,HK/55/95,NA,1995,1975,20
VI/3C/75,LY/2279/95,NA,1995,1975,20
VI/3C/75,NA/933/95,NA,1995,1975,20
VI/3C/75,NL/271/95,NA,1995,1975,20
VI/3C/75,VI/75/95,NA,1995,1975,20
VI/3C/75,WU/359/95,NA,1995,1975,20
VI/3C/75,BR/8/96,NA,1996,1975,21
VI/3C/75,GE/3958/96,NA,1996,1975,21
VI/3C/75,HK/20/96,NA,1996,1975,21
VI/3C/75,HK/42/96,NA,1996,1975,21
VI/3C/75,HK/357/96,NA,1996,1975,21
VI/3C/75,HK/358/96,NA,1996,1975,21
VI/3C/75,HK/434/96,NA,1996,1975,21
VI/3C/75,NL/91/96,NA,1996,1975,21
VI/3C/75,SP/1/96,NA,1996,1975,21
VI/3C/75,HK/1/97,NA,1997,1975,22
VI/3C/75,NE/491/97,NA,1997,1975,22
VI/3C/75,AU/10/97,NA,1997,1975,22
VI/3C/75,HK/280/97,NA,1997,1975,22
VI/3C/75,NL/300/97,NA,1997,1975,22
VI/3C/75,SY/5/97,NA,1997,1975,22
VI/3C/75,NL/5/98,NA,1998,1975,23
VI/3C/75,LY/1781/96,NA,1996,1975,21
VI/3C/75,JO/10/97,NA,1997,1975,22
VI/3C/75,OS/21/97,NA,1997,1975,22
VI/3C/75,OS/244/97,NA,1997,1975,22
VI/3C/75,NL/414/98,NA,1998,1975,23
VI/3C/75,NL/462/98,NA,1998,1975,23
VI/3C/75,MW/10/99,NA,1999,1975,24
VI/3C/75,NL/301/99,NA,1999,1975,24
VI/3C/75,NL/3/00,NA,2000,1975,25
VI/3C/75,NL/427/98,NA,1998,1975,23
VI/3C/75,TE/1/77,5,1977,1975,2
VI/3C/75,GF/V728/85,NA,1985,1975,10
VI/3C/75,PM/2007/99,NA,1999,1975,24
VI/3C/75,NL/118/01,NA,2001,1975,26
VI/3C/75,NL/126/01,NA,2001,1975,26
VI/3C/75,NL/1/02,NA,2002,1975,27
VI/3C/75,NL/120/02,NA,2002,1975,27
VI/3C/75,NL/18/94,NA,1994,1975,19
VI/3C/75,FU/411/02,NA,2002,1975,27
VI/3C/75,NL/22/03,NA,2003,1975,28
VI/3C/75,NL/213/03,NA,2003,1975,28
VI/3C/75,NL/217/03,NA,2003,1975,28
VI/3C/75,NL/222/03,NA,2003,1975,28
VI/3C/75,FI/170/03,NA,2003,1975,28
VI/3C/75,NL/124/01,NA,2001,1975,26
VI/3C/75,NL/20/03,NA,2003,1975,28
VI/3C/75,HK/1/68,0,1968,1975,-7
VI/3C/75,HK/107/71,0,1971,1975,-4
VI/3C/75,EN/42/72,4,1972,1975,-3
VI/3C/75,PC/1/73,5,1973,1975,-2
VI/3C/75,VI/3/75,8,1975,1975,0
NL/18/94,BI/15793/68,NA,1968,1994,-26
NL/18/94,BI/16190/68,NA,1968,1994,-26
NL/18/94,BI/16398/68,NA,1968,1994,-26
NL/18/94,BI/808/69,NA,1969,1994,-25
NL/18/94,BI/908/69,NA,1969,1994,-25
NL/18/94,BI/17938/69,NA,1969,1994,-25
NL/18/94,BI/93/70,NA,1970,1994,-24
NL/18/94,BI/2668/70,NA,1970,1994,-24
NL/18/94,BI/6449/71,NA,1971,1994,-23
NL/18/94,BI/21438/71,NA,1971,1994,-23
NL/18/94,BI/21801/71,NA,1971,1994,-23
NL/18/94,BI/6022/72,NA,1972,1994,-22
NL/18/94,BI/5168/76,NA,1976,1994,-18
NL/18/94,BI/4273/75,NA,1975,1994,-19
NL/18/94,BI/334/75,NA,1975,1994,-19
NL/18/94,BI/1843/75,NA,1975,1994,-19
NL/18/94,BI/21793/72,NA,1972,1994,-22
NL/18/94,BI/23290/72,NA,1972,1994,-22
NL/18/94,BI/23337/72,NA,1972,1994,-22
NL/18/94,BI/552/73,NA,1973,1994,-21
NL/18/94,BI/748/73,NA,1973,1994,-21
NL/18/94,BI/3517/73,NA,1973,1994,-21
NL/18/94,BI/5146/74,NA,1974,1994,-20
NL/18/94,BI/5930/74,NA,1974,1994,-20
NL/18/94,BI/5931/74,NA,1974,1994,-20
NL/18/94,BI/7398/74,NA,1974,1994,-20
NL/18/94,BI/9459/74,NA,1974,1994,-20
NL/18/94,BI/2600/75,NA,1975,1994,-19
NL/18/94,BI/2813/75,NA,1975,1994,-19
NL/18/94,BI/628/76,NA,1976,1994,-18
NL/18/94,BI/1761/76,NA,1976,1994,-18
NL/18/94,BI/2271/76,NA,1976,1994,-18
NL/18/94,BI/5029/76,NA,1976,1994,-18
NL/18/94,BI/5657/76,NA,1976,1994,-18
NL/18/94,BI/6545/76,NA,1976,1994,-18
NL/18/94,AM/1609/77,NA,1977,1994,-17
NL/18/94,BI/3895/77,NA,1977,1994,-17
NL/18/94,RD/5828/77,NA,1977,1994,-17
NL/18/94,RD/8179/77,NA,1977,1994,-17
NL/18/94,NL/209/80,NA,1980,1994,-14
NL/18/94,RD/577/80,NA,1980,1994,-14
NL/18/94,NL/233/82,NA,1982,1994,-12
NL/18/94,NL/241/82,NA,1982,1994,-12
NL/18/94,NL/330/85,NA,1985,1994,-9
NL/18/94,ST/10/85,NA,1985,1994,-9
NL/18/94,CO/2/86,NA,1986,1994,-8
NL/18/94,NL/450/88,NA,1988,1994,-6
NL/18/94,NL/620/89,NA,1989,1994,-5
NL/18/94,VI/2/90,NA,1990,1994,-4
NL/18/94,LY/1149/91,NA,1991,1994,-3
NL/18/94,MA/G102/93,NA,1993,1994,-1
NL/18/94,MA/G252/93,7.321928094887363,1993,1994,-1
NL/18/94,NL/241/93,NA,1993,1994,-1
NL/18/94,NL/1/95,5.807354922057604,1995,1994,1
NL/18/94,WE/4/85,NA,1985,1994,-9
NL/18/94,OK/5/88,NA,1988,1994,-6
NL/18/94,SI/2/87,0,1987,1994,-7
NL/18/94,VI/7/87,NA,1987,1994,-7
NL/18/94,AL/4382/82,NA,1982,1994,-12
NL/18/94,LY/2380/81,NA,1981,1994,-13
NL/18/94,BI/4791/81,NA,1981,1994,-13
NL/18/94,BI/10684/82,NA,1982,1994,-12
NL/18/94,OS/13676/83,NA,1983,1994,-11
NL/18/94,NL/333/85,NA,1985,1994,-9
NL/18/94,BA/1/79,NA,1979,1994,-15
NL/18/94,PH/2/82,0,1982,1994,-12
NL/18/94,CE/1/84,NA,1984,1994,-10
NL/18/94,LE/360/86,NA,1986,1994,-8
NL/18/94,VI/1/88,NA,1988,1994,-6
NL/18/94,CC/2/88,NA,1988,1994,-6
NL/18/94,ST/12/88,NA,1988,1994,-6
NL/18/94,EN/138/89,NA,1989,1994,-5
NL/18/94,EI/3447/89,NA,1989,1994,-5
NL/18/94,EN/427/88,NA,1988,1994,-6
NL/18/94,GE/5007/89,NA,1989,1994,-5
NL/18/94,WE/3/90,NA,1990,1994,-4
NL/18/94,WK/1/89,NA,1989,1994,-5
NL/18/94,AT/3572DASH5/88,NA,1988,1994,-6
NL/18/94,SH/11/87,NA,1987,1994,-7
NL/18/94,GU/54/89,NA,1989,1994,-5
NL/18/94,HK/1/89,NA,1989,1994,-5
NL/18/94,NL/650/89,NA,1989,1994,-5
NL/18/94,NL/738/89,NA,1989,1994,-5
NL/18/94,SP/35/89,NA,1989,1994,-5
NL/18/94,SP/40/89,NA,1989,1994,-5
NL/18/94,WE/5/89,NA,1989,1994,-5
NL/18/94,ME/2/90,NA,1990,1994,-4
NL/18/94,SU/1/90,NA,1990,1994,-4
NL/18/94,VI/33/92,NA,1992,1994,-2
NL/18/94,NL/891/91,NA,1991,1994,-3
NL/18/94,CA/1/91,NA,1991,1994,-3
NL/18/94,EN/260/91,NA,1991,1994,-3
NL/18/94,EN/261/91,NA,1991,1994,-3
NL/18/94,MA/G12/91,NA,1991,1994,-3
NL/18/94,NL/816/91,NA,1991,1994,-3
NL/18/94,AM/4112/92,NA,1992,1994,-2
NL/18/94,ES/1285/92,NA,1992,1994,-2
NL/18/94,FI/220/92,NA,1992,1994,-2
NL/18/94,MA/G58/92,NA,1992,1994,-2
NL/18/94,NI/3129/92,NA,1992,1994,-2
NL/18/94,NL/819/92,NA,1992,1994,-2
NL/18/94,NL/935/92,NA,1992,1994,-2
NL/18/94,PA/583/92,NA,1992,1994,-2
NL/18/94,PA/614/92,NA,1992,1994,-2
NL/18/94,SA/8/92,NA,1992,1994,-2
NL/18/94,SA/23/92,NA,1992,1994,-2
NL/18/94,SA/27/92,NA,1992,1994,-2
NL/18/94,ST/7/92,NA,1992,1994,-2
NL/18/94,VI/68/92,NA,1992,1994,-2
NL/18/94,GE/5366/91,NA,1991,1994,-3
NL/18/94,BE/353/89,0,1989,1994,-5
NL/18/94,LY/1182/91,NA,1991,1994,-3
NL/18/94,BE/352/89,NA,1989,1994,-5
NL/18/94,PA/467/92,NA,1992,1994,-2
NL/18/94,TI/5957/92,NA,1992,1994,-2
NL/18/94,AT/211/89,NA,1989,1994,-5
NL/18/94,SP/34/89,NA,1989,1994,-5
NL/18/94,SP/36/89,NA,1989,1994,-5
NL/18/94,SP/53/89,NA,1989,1994,-5
NL/18/94,VI/1/89,NA,1989,1994,-5
NL/18/94,ME/5/90,NA,1990,1994,-4
NL/18/94,SH/24/90,-1,1990,1994,-4
NL/18/94,BE/32/92,0,1992,1994,-2
NL/18/94,FI/247/92,NA,1992,1994,-2
NL/18/94,NL/938/92,0.8479969065549501,1992,1994,-2
NL/18/94,SE/C273/92,0,1992,1994,-2
NL/18/94,ST/12/92,3,1992,1994,-2
NL/18/94,ST/13/92,NA,1992,1994,-2
NL/18/94,UM/1982/92,NA,1992,1994,-2
NL/18/94,UM/2000/92,NA,1992,1994,-2
NL/18/94,AK/4/93,2,1993,1994,-1
NL/18/94,ES/5458/93,NA,1993,1994,-1
NL/18/94,MA/G101/93,NA,1993,1994,-1
NL/18/94,MA/G109/93,5,1993,1994,-1
NL/18/94,MA/G116/93,NA,1993,1994,-1
NL/18/94,MA/G122/93,6,1993,1994,-1
NL/18/94,MA/G130/93,1.3219280948873624,1993,1994,-1
NL/18/94,NL/3/93,4.807354922057604,1993,1994,-1
NL/18/94,NL/17/93,NA,1993,1994,-1
NL/18/94,NL/101/93,1.584962500721156,1993,1994,-1
NL/18/94,NL/115/93,1.8073549220576042,1993,1994,-1
NL/18/94,NL/126/93,0.8479969065549501,1993,1994,-1
NL/18/94,NL/165/93,NA,1993,1994,-1
NL/18/94,NL/179/93,NA,1993,1994,-1
NL/18/94,PA/287/93,NA,1993,1994,-1
NL/18/94,SG/6/93,1,1993,1994,-1
NL/18/94,YA/56/93,1.3219280948873624,1993,1994,-1
NL/18/94,YA/61/93,0.37851162325372983,1993,1994,-1
NL/18/94,YA/62/93,2.169925001442312,1993,1994,-1
NL/18/94,NL/399/93,5.807354922057604,1993,1994,-1
NL/18/94,SD/9/93,NA,1993,1994,-1
NL/18/94,LY/672/93,2.807354922057604,1993,1994,-1
NL/18/94,LY/1803/93,NA,1993,1994,-1
NL/18/94,NL/357/93,3,1993,1994,-1
NL/18/94,NL/371/93,3.807354922057604,1993,1994,-1
NL/18/94,NL/372/93,7,1993,1994,-1
NL/18/94,NL/398/93,6,1993,1994,-1
NL/18/94,NL/440/93,3,1993,1994,-1
NL/18/94,OS/2219/93,5.321928094887363,1993,1994,-1
NL/18/94,OS/2352/93,1,1993,1994,-1
NL/18/94,ST/20/93,5,1993,1994,-1
NL/18/94,VI/104/93,3.169925001442312,1993,1994,-1
NL/18/94,WE/59/93,3.584962500721156,1993,1994,-1
NL/18/94,SP/19/93,7.321928094887363,1993,1994,-1
NL/18/94,LY/1815/93,5,1993,1994,-1
NL/18/94,LY/22686/93,4,1993,1994,-1
NL/18/94,LY/23602/93,5.584962500721156,1993,1994,-1
NL/18/94,SP/3/93,1.8073549220576042,1993,1994,-1
NL/18/94,HK/1/94,5.321928094887363,1994,1994,0
NL/18/94,HK/2/94,4.584962500721156,1994,1994,0
NL/18/94,HK/55/94,7.807354922057604,1994,1994,0
NL/18/94,HK/56/94,5.321928094887363,1994,1994,0
NL/18/94,SA/15/94,5.584962500721156,1994,1994,0
NL/18/94,SA/25/94,5.584962500721156,1994,1994,0
NL/18/94,GD/25/93,4.070389327891398,1993,1994,-1
NL/18/94,SL/142/93,2.321928094887362,1993,1994,-1
NL/18/94,SL/160/93,4.807354922057604,1993,1994,-1
NL/18/94,EN/7/94,8.321928094887362,1994,1994,0
NL/18/94,JO/33/94,2,1994,1994,0
NL/18/94,FI/338/95,8,1995,1994,1
NL/18/94,ST/506/95,4.584962500721156,1995,1994,1
NL/18/94,JO/47/94,2.807354922057604,1994,1994,0
NL/18/94,GE/A9509/95,2.584962500721156,1995,1994,1
NL/18/94,HK/32/95,4,1995,1994,1
NL/18/94,GE/6447/91,NA,1991,1994,-3
NL/18/94,LY/1189/91,NA,1991,1994,-3
NL/18/94,LY/1276/91,NA,1991,1994,-3
NL/18/94,LY/1337/91,NA,1991,1994,-3
NL/18/94,LY/1373/91,NA,1991,1994,-3
NL/18/94,LY/1594/91,NA,1991,1994,-3
NL/18/94,LY/23672/91,NA,1991,1994,-3
NL/18/94,LY/24103/91,NA,1991,1994,-3
NL/18/94,LY/24222/91,NA,1991,1994,-3
NL/18/94,ST/20/91,NA,1991,1994,-3
NL/18/94,FI/218/92,NA,1992,1994,-2
NL/18/94,GE/5113/92,NA,1992,1994,-2
NL/18/94,HO/56798/92,NA,1992,1994,-2
NL/18/94,HO/56829/92,NA,1992,1994,-2
NL/18/94,HO/56941/92,NA,1992,1994,-2
NL/18/94,OV/31/92,NA,1992,1994,-2
NL/18/94,NI/3126/92,NA,1992,1994,-2
NL/18/94,NL/823/92,NA,1992,1994,-2
NL/18/94,PA/320/92,NA,1992,1994,-2
NL/18/94,PA/325/92,NA,1992,1994,-2
NL/18/94,PA/407/92,NA,1992,1994,-2
NL/18/94,PA/417/92,NA,1992,1994,-2
NL/18/94,PA/424/92,NA,1992,1994,-2
NL/18/94,PA/457/92,NA,1992,1994,-2
NL/18/94,PA/490/92,NA,1992,1994,-2
