"study","infected_year","tested_year","log_titer"
"who",2017,2020,4
"who",2017,2020,4
"who",2017,2020,4
"who",2017,2020,4
"who",2017,2020,4
"who",2017,2020,4
"who",2017,2019,3
"who",2017,2019,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,4
"who",2012,2016,4
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2017,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,2
"who",2014,2017,3
"who",2013,2014,4
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,4
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2016,3
"who",2013,2016,1
"who",2013,2017,2
"who",2014,2013,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,5
"who",2014,2016,5
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,2
"who",2014,2017,3
"who",2012,2016,2
"who",2012,2017,1
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,3
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2014,2016,3
"who",2014,2017,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2013,2016,2
"who",2013,2017,1
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,3
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,1
"who",2014,2016,3
"who",2014,2017,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,2
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,1
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,2
"who",2012,2016,3
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,3
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,2
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,2
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,1
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,1
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2012,2016,1
"who",2012,2016,1
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,1
"who",2014,2016,1
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,2
"who",2013,2016,1
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,3
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,1
"who",2014,2016,2
"who",2014,2016,2
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2012,2015,2
"who",2012,2016,1
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,1
"who",2014,2015,5
"who",2014,2016,2
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,5
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2013,2015,4
"who",2013,2016,1
"who",2013,2016,3
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,4
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2014,2015,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,1
"who",2016,2012,4
"who",2016,2013,3
"who",2016,2014,2
"who",2016,2013,2
"who",2016,2014,4
"who",2016,2014,2
"who",2016,2014,7
"who",2016,2015,5
"who",2016,2016,7
"who",2016,2016,2
"who",2016,2016,2
"who",2016,2016,3
"who",2016,2016,1
"who",2016,2016,3
"who",2016,2016,2
"who",2016,2016,2
"who",2016,2016,2
"who",2016,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,3
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,6
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,6
"who",2014,2016,6
"who",2014,2016,5
"who",2014,2017,5
"who",2014,2017,5
"who",2014,2017,4
"who",2014,2017,5
"who",2014,2017,4
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,5
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,4
"who",2013,2016,4
"who",2013,2016,4
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2014,2016,4
"who",2014,2016,1
"who",2014,2016,3
"who",2014,2016,1
"who",2014,2016,5
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2013,2016,4
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2016,4
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,1
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2016,2
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,1
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,1
"who",2014,2016,4
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,1
"who",2012,2017,1
"who",2012,2017,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,4
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2016,1
"who",2012,2016,2
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,2
"who",2013,2016,3
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,4
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,3
"who",2014,2016,2
"who",2014,2016,2
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,4
"who",2012,2017,1
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,4
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,5
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,4
"who",2013,2017,3
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,5
"who",2012,2016,3
"who",2012,2016,3
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2016,4
"who",2012,2016,3
"who",2012,2017,1
"who",2012,2017,4
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,3
"who",2012,2017,4
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,1
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2017,1
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,1
"who",2013,2016,3
"who",2013,2016,3
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2016,4
"who",2013,2016,3
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,1
"who",2014,2015,5
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2017,1
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,1
"who",2012,2016,3
"who",2012,2016,2
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,4
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,2
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2013,2016,3
"who",2013,2016,2
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,4
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,4
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,3
"who",2013,2017,1
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,2
"who",2013,2017,3
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,1
"who",2013,2017,1
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,5
"who",2014,2017,1
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,1
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,2
"who",2012,2016,2
"who",2012,2016,1
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,1
"who",2012,2017,2
"who",2012,2017,3
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,2
"who",2012,2017,1
"who",2012,2017,1
"who",2014,2016,3
"who",2014,2016,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,2
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,1
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,1
"who",2013,2016,2
"who",2013,2016,1
"who",2013,2017,1
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,3
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,1
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,2
"who",2013,2017,1
"who",2013,2017,1
"who",2014,2016,2
"who",2014,2016,1
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,1
"who",2014,2017,1
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,1
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2016,4
"who",2014,2017,4
"who",2014,2016,6
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,3
"who",2014,2016,4
"who",2014,2016,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,2
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,2
"who",2014,2017,1
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,2
"who",2014,2017,1
"who",2016,2014,3
"who",2016,2013,1
"who",2016,2014,3
"who",2016,2014,6
"who",2016,2016,6
"who",2016,2017,5
"who",2016,2016,7
"who",2016,2016,3
"who",2016,2016,3
"who",2016,2016,3
"who",2016,2016,3
"who",2016,2016,3
"who",2016,2016,3
"who",2016,2016,3
"who",2016,2016,3
"who",2016,2016,2
"who",2016,2016,1
"who",2016,2016,3
"who",2016,2016,2
"who",2016,2017,2
"who",2016,2017,1
"who",2016,2017,1
"who",2016,2017,2
"who",2016,2017,1
"who",2016,2017,2
"who",2016,2017,4
"who",2016,2017,1
"who",2016,2017,2
"who",2016,2017,2
"who",2016,2017,1
"who",2016,2017,1
"who",2016,2017,2
"who",2016,2017,1
"who",2016,2017,1
"who",2016,2017,1
"who",2016,2017,3
"who",2016,2017,3
"who",2016,2017,1
"who",2016,2017,2
"who",2016,2017,3
"who",2016,2017,1
"who",2016,2017,1
"who",2016,2017,2
"who",2016,2017,1
"who",2016,2017,1
"who",2016,2017,1
"who",2016,2017,2
"who",2016,2017,1
"who",2016,2017,1
"who",2017,2014,5
"who",2017,2013,4
"who",2017,2014,5
"who",2017,2014,6
"who",2017,2016,5
"who",2017,2017,7
"who",2017,2016,6
"who",2017,2017,6
"who",2017,2017,5
"who",2017,2017,5
"who",2017,2017,5
"who",2017,2017,6
"who",2017,2017,6
"who",2017,2017,4
"who",2017,2017,4
"who",2017,2017,5
"who",2017,2017,5
"who",2017,2017,5
"who",2017,2017,4
"who",2017,2017,4
"who",2017,2017,3
"who",2017,2017,2
"who",2017,2017,4
"who",2017,2017,4
"who",2017,2017,3
"who",2017,2014,4
"who",2017,2013,3
"who",2017,2014,4
"who",2017,2014,7
"who",2017,2016,7
"who",2017,2017,8
"who",2017,2016,4
"who",2017,2016,3
"who",2017,2016,4
"who",2017,2016,3
"who",2017,2016,3
"who",2017,2016,4
"who",2017,2016,3
"who",2017,2016,3
"who",2017,2016,2
"who",2017,2016,3
"who",2017,2016,4
"who",2017,2016,2
"who",2017,2017,4
"who",2017,2017,2
"who",2017,2017,3
"who",2017,2017,2
"who",2017,2017,3
"who",2017,2017,4
"who",2017,2017,3
"who",2017,2017,4
"who",2017,2017,3
"who",2017,2017,2
"who",2017,2017,3
"who",2017,2017,2
"who",2017,2017,2
"who",2017,2017,2
"who",2017,2017,4
"who",2017,2017,4
"who",2017,2017,3
"who",2017,2017,3
"who",2017,2017,4
"who",2017,2017,4
"who",2017,2017,3
"who",2017,2017,2
"who",2017,2017,3
"who",2017,2017,2
"who",2017,2017,1
"who",2017,2017,3
"who",2017,2017,3
"who",2017,2017,2
"who",2017,2017,1
"who",2016,2014,4
"who",2016,2013,2
"who",2016,2014,4
"who",2016,2014,8
"who",2016,2016,7
"who",2016,2017,7
"who",2016,2016,7
"who",2016,2016,4
"who",2016,2016,4
"who",2016,2016,4
"who",2016,2016,4
"who",2016,2016,4
"who",2016,2016,4
"who",2016,2016,4
"who",2016,2016,4
"who",2016,2016,3
"who",2016,2016,2
"who",2016,2016,4
"who",2016,2016,3
"who",2016,2017,3
"who",2016,2017,2
"who",2016,2017,2
"who",2016,2017,3
"who",2016,2017,2
"who",2016,2017,2
"who",2016,2017,4
"who",2016,2017,1
"who",2016,2017,3
"who",2016,2017,2
"who",2016,2017,2
"who",2016,2017,2
"who",2016,2017,2
"who",2016,2017,2
"who",2016,2017,1
"who",2016,2017,2
"who",2016,2017,4
"who",2016,2017,4
"who",2016,2017,3
"who",2016,2017,3
"who",2016,2017,4
"who",2016,2017,2
"who",2016,2017,3
"who",2016,2017,4
"who",2016,2017,2
"who",2016,2017,1
"who",2016,2017,3
"who",2016,2017,2
"who",2016,2017,3
"who",2016,2017,1
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2016,4
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2017,4
"who",2014,2017,3
"who",2014,2016,4
"who",2014,2016,1
"who",2014,2016,2
"who",2014,2017,3
"who",2014,2017,4
